STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN020081700,"MADURAI, IN",01-01-1970,0.16,,,
IN020081700,"MADURAI, IN",02-01-1970,0,,,
IN020081700,"MADURAI, IN",03-01-1970,0,,,
IN020081700,"MADURAI, IN",04-01-1970,0,,,
IN020081700,"MADURAI, IN",05-01-1970,0,,,
IN020081700,"MADURAI, IN",06-01-1970,0,,,
IN020081700,"MADURAI, IN",07-01-1970,0,,,
IN020081700,"MADURAI, IN",08-01-1970,0,,,
IN020081700,"MADURAI, IN",09-01-1970,0,,,
IN020081700,"MADURAI, IN",10-01-1970,0,,,
IN020081700,"MADURAI, IN",11-01-1970,0,,,
IN020081700,"MADURAI, IN",12-01-1970,0,,,
IN020081700,"MADURAI, IN",13-01-1970,0,,,
IN020081700,"MADURAI, IN",14-01-1970,0,,,
IN020081700,"MADURAI, IN",15-01-1970,0,,,
IN020081700,"MADURAI, IN",16-01-1970,0,,,
IN020081700,"MADURAI, IN",17-01-1970,0,,,
IN020081700,"MADURAI, IN",18-01-1970,0,,,
IN020081700,"MADURAI, IN",19-01-1970,0,,,
IN020081700,"MADURAI, IN",20-01-1970,0,,,
IN020081700,"MADURAI, IN",21-01-1970,0,,,
IN020081700,"MADURAI, IN",22-01-1970,0,,,
IN020081700,"MADURAI, IN",23-01-1970,0,,,
IN020081700,"MADURAI, IN",24-01-1970,0,,,
IN020081700,"MADURAI, IN",25-01-1970,0,,,
IN020081700,"MADURAI, IN",26-01-1970,0,,,
IN020081700,"MADURAI, IN",27-01-1970,0,,,
IN020081700,"MADURAI, IN",28-01-1970,0,,,
IN020081700,"MADURAI, IN",29-01-1970,0,,,
IN020081700,"MADURAI, IN",30-01-1970,0,,,
IN020081700,"MADURAI, IN",31-01-1970,0,,,
IN020081700,"MADURAI, IN",01-02-1970,0,,,
IN020081700,"MADURAI, IN",02-02-1970,0,,,
IN020081700,"MADURAI, IN",03-02-1970,0,,,
IN020081700,"MADURAI, IN",04-02-1970,0,,,
IN020081700,"MADURAI, IN",05-02-1970,0,,,
IN020081700,"MADURAI, IN",06-02-1970,0,,,
IN020081700,"MADURAI, IN",07-02-1970,0,,,
IN020081700,"MADURAI, IN",08-02-1970,0.01,,,
IN020081700,"MADURAI, IN",09-02-1970,0,,,
IN020081700,"MADURAI, IN",10-02-1970,0,,,
IN020081700,"MADURAI, IN",11-02-1970,0,,,
IN020081700,"MADURAI, IN",12-02-1970,0,,,
IN020081700,"MADURAI, IN",13-02-1970,0,,,
IN020081700,"MADURAI, IN",14-02-1970,0,,,
IN020081700,"MADURAI, IN",15-02-1970,0,,,
IN020081700,"MADURAI, IN",16-02-1970,0,,,
IN020081700,"MADURAI, IN",17-02-1970,0,,,
IN020081700,"MADURAI, IN",18-02-1970,0,,,
IN020081700,"MADURAI, IN",19-02-1970,0.04,,,
IN020081700,"MADURAI, IN",20-02-1970,0,,,
IN020081700,"MADURAI, IN",21-02-1970,0.25,,,
IN020081700,"MADURAI, IN",22-02-1970,0,,,
IN020081700,"MADURAI, IN",23-02-1970,0.15,,,
IN020081700,"MADURAI, IN",24-02-1970,0,,,
IN020081700,"MADURAI, IN",25-02-1970,0,,,
IN020081700,"MADURAI, IN",26-02-1970,0,,,
IN020081700,"MADURAI, IN",27-02-1970,0,,,
IN020081700,"MADURAI, IN",28-02-1970,0,,,
IN020081700,"MADURAI, IN",01-03-1970,0,,,
IN020081700,"MADURAI, IN",02-03-1970,0,,,
IN020081700,"MADURAI, IN",03-03-1970,0,,,
IN020081700,"MADURAI, IN",04-03-1970,0,,,
IN020081700,"MADURAI, IN",05-03-1970,0,,,
IN020081700,"MADURAI, IN",06-03-1970,0,,,
IN020081700,"MADURAI, IN",07-03-1970,0,,,
IN020081700,"MADURAI, IN",08-03-1970,0,,,
IN020081700,"MADURAI, IN",09-03-1970,0,,,
IN020081700,"MADURAI, IN",10-03-1970,0,,,
IN020081700,"MADURAI, IN",11-03-1970,0.22,,,
IN020081700,"MADURAI, IN",12-03-1970,0,,,
IN020081700,"MADURAI, IN",13-03-1970,0,,,
IN020081700,"MADURAI, IN",14-03-1970,0,,,
IN020081700,"MADURAI, IN",15-03-1970,0,,,
IN020081700,"MADURAI, IN",16-03-1970,0,,,
IN020081700,"MADURAI, IN",17-03-1970,0,,,
IN020081700,"MADURAI, IN",18-03-1970,0,,,
IN020081700,"MADURAI, IN",19-03-1970,0,,,
IN020081700,"MADURAI, IN",20-03-1970,0,,,
IN020081700,"MADURAI, IN",21-03-1970,0,,,
IN020081700,"MADURAI, IN",22-03-1970,0,,,
IN020081700,"MADURAI, IN",23-03-1970,0,,,
IN020081700,"MADURAI, IN",24-03-1970,0,,,
IN020081700,"MADURAI, IN",25-03-1970,0,,,
IN020081700,"MADURAI, IN",26-03-1970,0,,,
IN020081700,"MADURAI, IN",27-03-1970,0,,,
IN020081700,"MADURAI, IN",28-03-1970,0,,,
IN020081700,"MADURAI, IN",29-03-1970,0,,,
IN020081700,"MADURAI, IN",30-03-1970,0,,,
IN020081700,"MADURAI, IN",31-03-1970,0,,,
IN020081700,"MADURAI, IN",01-04-1970,0,,,
IN020081700,"MADURAI, IN",02-04-1970,0,,,
IN020081700,"MADURAI, IN",03-04-1970,0.05,,,
IN020081700,"MADURAI, IN",04-04-1970,0,,,
IN020081700,"MADURAI, IN",05-04-1970,0.62,,,
IN020081700,"MADURAI, IN",06-04-1970,0.87,,,
IN020081700,"MADURAI, IN",07-04-1970,0,,,
IN020081700,"MADURAI, IN",08-04-1970,0,,,
IN020081700,"MADURAI, IN",09-04-1970,0,,,
IN020081700,"MADURAI, IN",10-04-1970,0,,,
IN020081700,"MADURAI, IN",11-04-1970,0,,,
IN020081700,"MADURAI, IN",12-04-1970,0,,,
IN020081700,"MADURAI, IN",13-04-1970,0,,,
IN020081700,"MADURAI, IN",14-04-1970,0.07,,,
IN020081700,"MADURAI, IN",15-04-1970,0.01,,,
IN020081700,"MADURAI, IN",16-04-1970,0,,,
IN020081700,"MADURAI, IN",17-04-1970,0,,,
IN020081700,"MADURAI, IN",18-04-1970,0,,,
IN020081700,"MADURAI, IN",19-04-1970,0,,,
IN020081700,"MADURAI, IN",20-04-1970,0,,,
IN020081700,"MADURAI, IN",21-04-1970,0,,,
IN020081700,"MADURAI, IN",22-04-1970,0,,,
IN020081700,"MADURAI, IN",23-04-1970,0.02,,,
IN020081700,"MADURAI, IN",24-04-1970,0.04,,,
IN020081700,"MADURAI, IN",25-04-1970,0,,,
IN020081700,"MADURAI, IN",26-04-1970,0,,,
IN020081700,"MADURAI, IN",27-04-1970,0,,,
IN020081700,"MADURAI, IN",28-04-1970,0,,,
IN020081700,"MADURAI, IN",29-04-1970,0,,,
IN020081700,"MADURAI, IN",30-04-1970,0,,,
IN020081700,"MADURAI, IN",01-05-1970,0,,,
IN020081700,"MADURAI, IN",02-05-1970,0.17,,,
IN020081700,"MADURAI, IN",03-05-1970,0,,,
IN020081700,"MADURAI, IN",04-05-1970,0,,,
IN020081700,"MADURAI, IN",05-05-1970,0,,,
IN020081700,"MADURAI, IN",06-05-1970,0,,,
IN020081700,"MADURAI, IN",07-05-1970,0,,,
IN020081700,"MADURAI, IN",08-05-1970,0,,,
IN020081700,"MADURAI, IN",09-05-1970,0.43,,,
IN020081700,"MADURAI, IN",10-05-1970,0,,,
IN020081700,"MADURAI, IN",11-05-1970,0.22,,,
IN020081700,"MADURAI, IN",12-05-1970,0.02,,,
IN020081700,"MADURAI, IN",13-05-1970,0,,,
IN020081700,"MADURAI, IN",14-05-1970,0,,,
IN020081700,"MADURAI, IN",15-05-1970,0,,,
IN020081700,"MADURAI, IN",16-05-1970,0,,,
IN020081700,"MADURAI, IN",17-05-1970,0,,,
IN020081700,"MADURAI, IN",18-05-1970,1.19,,,
IN020081700,"MADURAI, IN",19-05-1970,0,,,
IN020081700,"MADURAI, IN",20-05-1970,0,,,
IN020081700,"MADURAI, IN",21-05-1970,0,,,
IN020081700,"MADURAI, IN",22-05-1970,0,,,
IN020081700,"MADURAI, IN",23-05-1970,0,,,
IN020081700,"MADURAI, IN",24-05-1970,0.04,,,
IN020081700,"MADURAI, IN",25-05-1970,0,,,
IN020081700,"MADURAI, IN",26-05-1970,0.22,,,
IN020081700,"MADURAI, IN",27-05-1970,0,,,
IN020081700,"MADURAI, IN",28-05-1970,0,,,
IN020081700,"MADURAI, IN",29-05-1970,0,,,
IN020081700,"MADURAI, IN",30-05-1970,0,,,
IN020081700,"MADURAI, IN",31-05-1970,0,,,
IN020081700,"MADURAI, IN",01-06-1970,0,,,
IN020081700,"MADURAI, IN",02-06-1970,0,,,
IN020081700,"MADURAI, IN",03-06-1970,0,,,
IN020081700,"MADURAI, IN",04-06-1970,0,,,
IN020081700,"MADURAI, IN",05-06-1970,0,,,
IN020081700,"MADURAI, IN",06-06-1970,0,,,
IN020081700,"MADURAI, IN",07-06-1970,0,,,
IN020081700,"MADURAI, IN",08-06-1970,0,,,
IN020081700,"MADURAI, IN",09-06-1970,0,,,
IN020081700,"MADURAI, IN",10-06-1970,0,,,
IN020081700,"MADURAI, IN",11-06-1970,0,,,
IN020081700,"MADURAI, IN",12-06-1970,0,,,
IN020081700,"MADURAI, IN",13-06-1970,0,,,
IN020081700,"MADURAI, IN",14-06-1970,0,,,
IN020081700,"MADURAI, IN",15-06-1970,0.02,,,
IN020081700,"MADURAI, IN",16-06-1970,0,,,
IN020081700,"MADURAI, IN",17-06-1970,0,,,
IN020081700,"MADURAI, IN",18-06-1970,0,,,
IN020081700,"MADURAI, IN",19-06-1970,0,,,
IN020081700,"MADURAI, IN",20-06-1970,0,,,
IN020081700,"MADURAI, IN",21-06-1970,0,,,
IN020081700,"MADURAI, IN",22-06-1970,0.95,,,
IN020081700,"MADURAI, IN",23-06-1970,0,,,
IN020081700,"MADURAI, IN",24-06-1970,0.42,,,
IN020081700,"MADURAI, IN",25-06-1970,0,,,
IN020081700,"MADURAI, IN",26-06-1970,0,,,
IN020081700,"MADURAI, IN",27-06-1970,0,,,
IN020081700,"MADURAI, IN",28-06-1970,0,,,
IN020081700,"MADURAI, IN",29-06-1970,0,,,
IN020081700,"MADURAI, IN",30-06-1970,0.02,,,
IN020081700,"MADURAI, IN",01-07-1970,1.78,,,
IN020081700,"MADURAI, IN",02-07-1970,0,,,
IN020081700,"MADURAI, IN",03-07-1970,0.07,,,
IN020081700,"MADURAI, IN",04-07-1970,0,,,
IN020081700,"MADURAI, IN",05-07-1970,0,,,
IN020081700,"MADURAI, IN",06-07-1970,0,,,
IN020081700,"MADURAI, IN",07-07-1970,0,,,
IN020081700,"MADURAI, IN",08-07-1970,0,,,
IN020081700,"MADURAI, IN",09-07-1970,0,,,
IN020081700,"MADURAI, IN",10-07-1970,0,,,
IN020081700,"MADURAI, IN",11-07-1970,0.02,,,
IN020081700,"MADURAI, IN",12-07-1970,0,,,
IN020081700,"MADURAI, IN",13-07-1970,0,,,
IN020081700,"MADURAI, IN",14-07-1970,0.02,,,
IN020081700,"MADURAI, IN",15-07-1970,0.15,,,
IN020081700,"MADURAI, IN",16-07-1970,0.01,,,
IN020081700,"MADURAI, IN",17-07-1970,0,,,
IN020081700,"MADURAI, IN",18-07-1970,0,,,
IN020081700,"MADURAI, IN",19-07-1970,0,,,
IN020081700,"MADURAI, IN",20-07-1970,0,,,
IN020081700,"MADURAI, IN",21-07-1970,0,,,
IN020081700,"MADURAI, IN",22-07-1970,1.02,,,
IN020081700,"MADURAI, IN",23-07-1970,0.02,,,
IN020081700,"MADURAI, IN",24-07-1970,0.16,,,
IN020081700,"MADURAI, IN",25-07-1970,0,,,
IN020081700,"MADURAI, IN",26-07-1970,0,,,
IN020081700,"MADURAI, IN",27-07-1970,0,,,
IN020081700,"MADURAI, IN",28-07-1970,0,,,
IN020081700,"MADURAI, IN",29-07-1970,0,,,
IN020081700,"MADURAI, IN",30-07-1970,0,,,
IN020081700,"MADURAI, IN",31-07-1970,0.02,,,
IN020081700,"MADURAI, IN",01-08-1970,0.2,,,
IN020081700,"MADURAI, IN",02-08-1970,0.17,,,
IN020081700,"MADURAI, IN",03-08-1970,0,,,
IN020081700,"MADURAI, IN",04-08-1970,0,,,
IN020081700,"MADURAI, IN",05-08-1970,0,,,
IN020081700,"MADURAI, IN",06-08-1970,0,,,
IN020081700,"MADURAI, IN",07-08-1970,0,,,
IN020081700,"MADURAI, IN",08-08-1970,0.09,,,
IN020081700,"MADURAI, IN",09-08-1970,0.73,,,
IN020081700,"MADURAI, IN",10-08-1970,0,,,
IN020081700,"MADURAI, IN",11-08-1970,0,,,
IN020081700,"MADURAI, IN",12-08-1970,1.17,,,
IN020081700,"MADURAI, IN",13-08-1970,0.01,,,
IN020081700,"MADURAI, IN",14-08-1970,0,,,
IN020081700,"MADURAI, IN",15-08-1970,0,,,
IN020081700,"MADURAI, IN",16-08-1970,0,,,
IN020081700,"MADURAI, IN",17-08-1970,0,,,
IN020081700,"MADURAI, IN",18-08-1970,0,,,
IN020081700,"MADURAI, IN",19-08-1970,0,,,
IN020081700,"MADURAI, IN",20-08-1970,0,,,
IN020081700,"MADURAI, IN",21-08-1970,0,,,
IN020081700,"MADURAI, IN",22-08-1970,0,,,
IN020081700,"MADURAI, IN",23-08-1970,0,,,
IN020081700,"MADURAI, IN",24-08-1970,0.02,,,
IN020081700,"MADURAI, IN",25-08-1970,7.48,,,
IN020081700,"MADURAI, IN",26-08-1970,1.78,,,
IN020081700,"MADURAI, IN",27-08-1970,0.05,,,
IN020081700,"MADURAI, IN",28-08-1970,0,,,
IN020081700,"MADURAI, IN",29-08-1970,0.1,,,
IN020081700,"MADURAI, IN",30-08-1970,0,,,
IN020081700,"MADURAI, IN",31-08-1970,0,,,
IN020081700,"MADURAI, IN",01-09-1970,0,,,
IN020081700,"MADURAI, IN",02-09-1970,0,,,
IN020081700,"MADURAI, IN",03-09-1970,0,,,
IN020081700,"MADURAI, IN",04-09-1970,0,,,
IN020081700,"MADURAI, IN",05-09-1970,0,,,
IN020081700,"MADURAI, IN",06-09-1970,0,,,
IN020081700,"MADURAI, IN",07-09-1970,0,,,
IN020081700,"MADURAI, IN",08-09-1970,0.28,,,
IN020081700,"MADURAI, IN",09-09-1970,0.58,,,
IN020081700,"MADURAI, IN",10-09-1970,0,,,
IN020081700,"MADURAI, IN",11-09-1970,0,,,
IN020081700,"MADURAI, IN",12-09-1970,1.03,,,
IN020081700,"MADURAI, IN",13-09-1970,0,,,
IN020081700,"MADURAI, IN",14-09-1970,0,,,
IN020081700,"MADURAI, IN",15-09-1970,0.14,,,
IN020081700,"MADURAI, IN",16-09-1970,0.09,,,
IN020081700,"MADURAI, IN",17-09-1970,0,,,
IN020081700,"MADURAI, IN",18-09-1970,0,,,
IN020081700,"MADURAI, IN",19-09-1970,0,,,
IN020081700,"MADURAI, IN",20-09-1970,0,,,
IN020081700,"MADURAI, IN",21-09-1970,0,,,
IN020081700,"MADURAI, IN",22-09-1970,0,,,
IN020081700,"MADURAI, IN",23-09-1970,0,,,
IN020081700,"MADURAI, IN",24-09-1970,0.01,,,
IN020081700,"MADURAI, IN",25-09-1970,0,,,
IN020081700,"MADURAI, IN",26-09-1970,0,,,
IN020081700,"MADURAI, IN",27-09-1970,0,,,
IN020081700,"MADURAI, IN",28-09-1970,0,,,
IN020081700,"MADURAI, IN",29-09-1970,0.2,,,
IN020081700,"MADURAI, IN",30-09-1970,0,,,
IN020081700,"MADURAI, IN",01-10-1970,0,,,
IN020081700,"MADURAI, IN",02-10-1970,0,,,
IN020081700,"MADURAI, IN",03-10-1970,0,,,
IN020081700,"MADURAI, IN",04-10-1970,0,,,
IN020081700,"MADURAI, IN",05-10-1970,3.9,,,
IN020081700,"MADURAI, IN",06-10-1970,0.18,,,
IN020081700,"MADURAI, IN",07-10-1970,0.06,,,
IN020081700,"MADURAI, IN",08-10-1970,0,,,
IN020081700,"MADURAI, IN",09-10-1970,0,,,
IN020081700,"MADURAI, IN",10-10-1970,0.34,,,
IN020081700,"MADURAI, IN",11-10-1970,0.1,,,
IN020081700,"MADURAI, IN",12-10-1970,0,,,
IN020081700,"MADURAI, IN",13-10-1970,0.2,,,
IN020081700,"MADURAI, IN",14-10-1970,0.28,,,
IN020081700,"MADURAI, IN",15-10-1970,1.92,,,
IN020081700,"MADURAI, IN",16-10-1970,0.57,,,
IN020081700,"MADURAI, IN",17-10-1970,0.85,,,
IN020081700,"MADURAI, IN",18-10-1970,11.34,,,
IN020081700,"MADURAI, IN",19-10-1970,0.03,,,
IN020081700,"MADURAI, IN",20-10-1970,0,,,
IN020081700,"MADURAI, IN",21-10-1970,0.02,,,
IN020081700,"MADURAI, IN",22-10-1970,0,,,
IN020081700,"MADURAI, IN",23-10-1970,0,,,
IN020081700,"MADURAI, IN",24-10-1970,0,,,
IN020081700,"MADURAI, IN",25-10-1970,0,,,
IN020081700,"MADURAI, IN",26-10-1970,0,,,
IN020081700,"MADURAI, IN",27-10-1970,0,,,
IN020081700,"MADURAI, IN",28-10-1970,0,,,
IN020081700,"MADURAI, IN",29-10-1970,0,,,
IN020081700,"MADURAI, IN",30-10-1970,0,,,
IN020081700,"MADURAI, IN",31-10-1970,0,,,
IN020081700,"MADURAI, IN",01-11-1970,2.66,,,
IN020081700,"MADURAI, IN",02-11-1970,0.6,,,
IN020081700,"MADURAI, IN",03-11-1970,0.91,,,
IN020081700,"MADURAI, IN",04-11-1970,0,,,
IN020081700,"MADURAI, IN",05-11-1970,0,,,
IN020081700,"MADURAI, IN",06-11-1970,0.16,,,
IN020081700,"MADURAI, IN",07-11-1970,0.62,,,
IN020081700,"MADURAI, IN",08-11-1970,0,,,
IN020081700,"MADURAI, IN",09-11-1970,0,,,
IN020081700,"MADURAI, IN",10-11-1970,0.05,,,
IN020081700,"MADURAI, IN",11-11-1970,0.63,,,
IN020081700,"MADURAI, IN",12-11-1970,0.07,,,
IN020081700,"MADURAI, IN",13-11-1970,0,,,
IN020081700,"MADURAI, IN",14-11-1970,0,,,
IN020081700,"MADURAI, IN",15-11-1970,0,,,
IN020081700,"MADURAI, IN",16-11-1970,0,,,
IN020081700,"MADURAI, IN",17-11-1970,0,,,
IN020081700,"MADURAI, IN",18-11-1970,0.55,,,
IN020081700,"MADURAI, IN",19-11-1970,0.13,,,
IN020081700,"MADURAI, IN",20-11-1970,0.37,,,
IN020081700,"MADURAI, IN",21-11-1970,0.35,,,
IN020081700,"MADURAI, IN",22-11-1970,0,,,
IN020081700,"MADURAI, IN",23-11-1970,0,,,
IN020081700,"MADURAI, IN",24-11-1970,0,,,
IN020081700,"MADURAI, IN",25-11-1970,0,,,
IN020081700,"MADURAI, IN",26-11-1970,0,,,
IN020081700,"MADURAI, IN",27-11-1970,0.03,,,
IN020081700,"MADURAI, IN",28-11-1970,0,,,
IN020081700,"MADURAI, IN",29-11-1970,0,,,
IN020081700,"MADURAI, IN",30-11-1970,0,,,
IN020081700,"MADURAI, IN",01-12-1970,0,,,
IN020081700,"MADURAI, IN",02-12-1970,0,,,
IN020081700,"MADURAI, IN",03-12-1970,0,,,
IN020081700,"MADURAI, IN",04-12-1970,0,,,
IN020081700,"MADURAI, IN",05-12-1970,0,,,
IN020081700,"MADURAI, IN",06-12-1970,0,,,
IN020081700,"MADURAI, IN",07-12-1970,0,,,
IN020081700,"MADURAI, IN",08-12-1970,0,,,
IN020081700,"MADURAI, IN",09-12-1970,0,,,
IN020081700,"MADURAI, IN",10-12-1970,0,,,
IN020081700,"MADURAI, IN",11-12-1970,0,,,
IN020081700,"MADURAI, IN",12-12-1970,0.04,,,
IN020081700,"MADURAI, IN",13-12-1970,0,,,
IN020081700,"MADURAI, IN",14-12-1970,0,,,
IN020081700,"MADURAI, IN",15-12-1970,0,,,
IN020081700,"MADURAI, IN",16-12-1970,0,,,
IN020081700,"MADURAI, IN",17-12-1970,0,,,
IN020081700,"MADURAI, IN",18-12-1970,0,,,
IN020081700,"MADURAI, IN",19-12-1970,0,,,
IN020081700,"MADURAI, IN",20-12-1970,0,,,
IN020081700,"MADURAI, IN",21-12-1970,0,,,
IN020081700,"MADURAI, IN",22-12-1970,0,,,
IN020081700,"MADURAI, IN",23-12-1970,0,,,
IN020081700,"MADURAI, IN",24-12-1970,0,,,
IN020081700,"MADURAI, IN",25-12-1970,0,,,
IN020081700,"MADURAI, IN",26-12-1970,0,,,
IN020081700,"MADURAI, IN",27-12-1970,0,,,
IN020081700,"MADURAI, IN",28-12-1970,0.05,,,
IN020081700,"MADURAI, IN",29-12-1970,0,,,
IN020081700,"MADURAI, IN",30-12-1970,0,,,
IN020081700,"MADURAI, IN",31-12-1970,0,,,
IN020081700,"MADURAI, IN",31-10-1975,,77,88,73
IN020081700,"MADURAI, IN",11-11-1975,,81,88,73
IN020081700,"MADURAI, IN",16-11-1975,,81,,72
IN020081700,"MADURAI, IN",17-11-1975,,77,88,70
IN020081700,"MADURAI, IN",20-12-1975,,75,84,66
IN020081700,"MADURAI, IN",21-01-1976,,75,86,66
IN020081700,"MADURAI, IN",02-03-1976,,82,97,64
IN020081700,"MADURAI, IN",04-03-1976,,84,,57
IN020081700,"MADURAI, IN",08-03-1976,,83,95,68
IN020081700,"MADURAI, IN",11-03-1976,,85,97,70
IN020081700,"MADURAI, IN",26-03-1976,,85,99,75
IN020081700,"MADURAI, IN",27-03-1976,,86,99,73
IN020081700,"MADURAI, IN",29-03-1976,,83,99,
IN020081700,"MADURAI, IN",10-04-1976,,89,100,77
IN020081700,"MADURAI, IN",11-04-1976,,89,100,77
IN020081700,"MADURAI, IN",18-04-1976,,87,100,75
IN020081700,"MADURAI, IN",06-05-1976,,90,106,81
IN020081700,"MADURAI, IN",09-05-1976,,93,106,79
IN020081700,"MADURAI, IN",15-05-1976,,87,100,77
IN020081700,"MADURAI, IN",28-06-1976,,90,100,81
IN020081700,"MADURAI, IN",03-07-1976,,89,99,81
IN020081700,"MADURAI, IN",01-08-1976,,90,,79
IN020081700,"MADURAI, IN",05-08-1976,,89,100,81
IN020081700,"MADURAI, IN",26-10-1976,0,85,,73
IN020081700,"MADURAI, IN",27-10-1976,0,84,91,75
IN020081700,"MADURAI, IN",06-11-1976,0,80,,73
IN020081700,"MADURAI, IN",11-11-1976,0.51,78,,73
IN020081700,"MADURAI, IN",24-12-1976,0.01,78,84,72
IN020081700,"MADURAI, IN",31-12-1976,0,79,88,72
IN020081700,"MADURAI, IN",06-01-1977,0,77,,68
IN020081700,"MADURAI, IN",08-01-1977,0,79,,72
IN020081700,"MADURAI, IN",14-01-1977,0.04,76,,64
IN020081700,"MADURAI, IN",15-01-1977,0,77,,66
IN020081700,"MADURAI, IN",13-02-1977,0,63,,
IN020081700,"MADURAI, IN",16-02-1977,0,80,91,70
IN020081700,"MADURAI, IN",04-04-1977,0,89,100,77
IN020081700,"MADURAI, IN",05-04-1977,0,89,100,77
IN020081700,"MADURAI, IN",07-04-1977,0,89,100,79
IN020081700,"MADURAI, IN",12-04-1977,0,88,,79
IN020081700,"MADURAI, IN",28-04-1977,0,85,99,79
IN020081700,"MADURAI, IN",29-04-1977,0.04,87,97,77
IN020081700,"MADURAI, IN",04-05-1977,0,81,97,77
IN020081700,"MADURAI, IN",13-05-1977,0,88,97,77
IN020081700,"MADURAI, IN",20-05-1977,0,90,102,81
IN020081700,"MADURAI, IN",12-06-1977,0,83,99,
IN020081700,"MADURAI, IN",13-06-1977,0.59,88,97,75
IN020081700,"MADURAI, IN",28-06-1977,0,88,100,79
IN020081700,"MADURAI, IN",02-07-1977,0.16,88,,79
IN020081700,"MADURAI, IN",12-07-1977,0.39,81,91,
IN020081700,"MADURAI, IN",14-07-1977,1.54,86,97,72
IN020081700,"MADURAI, IN",17-07-1977,0.02,85,95,77
IN020081700,"MADURAI, IN",26-07-1977,0,89,97,81
IN020081700,"MADURAI, IN",27-07-1977,,90,99,
IN020081700,"MADURAI, IN",02-08-1977,0.12,87,95,79
IN020081700,"MADURAI, IN",04-08-1977,0,90,100,79
IN020081700,"MADURAI, IN",09-08-1977,0,84,99,
IN020081700,"MADURAI, IN",14-08-1977,0,85,93,77
IN020081700,"MADURAI, IN",18-08-1977,0,82,93,77
IN020081700,"MADURAI, IN",26-08-1977,0,86,97,72
IN020081700,"MADURAI, IN",04-09-1977,0,88,99,77
IN020081700,"MADURAI, IN",10-09-1977,0,87,99,77
IN020081700,"MADURAI, IN",11-09-1977,,88,,
IN020081700,"MADURAI, IN",20-09-1977,,82,91,
IN020081700,"MADURAI, IN",27-09-1977,0.28,82,93,73
IN020081700,"MADURAI, IN",02-10-1977,0.08,82,91,75
IN020081700,"MADURAI, IN",31-10-1977,0,83,93,75
IN020081700,"MADURAI, IN",02-11-1977,0.55,79,,73
IN020081700,"MADURAI, IN",05-11-1977,,77,84,
IN020081700,"MADURAI, IN",09-11-1977,0,80,86,73
IN020081700,"MADURAI, IN",17-11-1977,0,80,88,73
IN020081700,"MADURAI, IN",02-12-1977,0,79,84,73
IN020081700,"MADURAI, IN",10-12-1977,0,78,84,73
IN020081700,"MADURAI, IN",16-12-1977,0,77,84,66
IN020081700,"MADURAI, IN",19-12-1977,0,76,,68
IN020081700,"MADURAI, IN",20-12-1977,0,78,86,70
IN020081700,"MADURAI, IN",01-02-1978,0,80,88,73
IN020081700,"MADURAI, IN",04-02-1978,0,80,91,72
IN020081700,"MADURAI, IN",18-02-1978,0,82,91,73
IN020081700,"MADURAI, IN",19-02-1978,0,83,93,75
IN020081700,"MADURAI, IN",20-02-1978,0.24,82,,75
IN020081700,"MADURAI, IN",21-02-1978,0,82,93,77
IN020081700,"MADURAI, IN",27-02-1978,0,80,91,68
IN020081700,"MADURAI, IN",12-03-1978,0,85,,73
IN020081700,"MADURAI, IN",13-03-1978,0,86,97,75
IN020081700,"MADURAI, IN",14-03-1978,0,86,93,73
IN020081700,"MADURAI, IN",20-03-1978,0,85,95,75
IN020081700,"MADURAI, IN",21-03-1978,0,83,93,75
IN020081700,"MADURAI, IN",25-03-1978,0,88,97,79
IN020081700,"MADURAI, IN",26-03-1978,0,87,97,79
IN020081700,"MADURAI, IN",31-03-1978,0,89,100,77
IN020081700,"MADURAI, IN",11-04-1978,0,88,100,77
IN020081700,"MADURAI, IN",15-04-1978,0,90,102,77
IN020081700,"MADURAI, IN",26-04-1978,1.85,86,,70
IN020081700,"MADURAI, IN",01-05-1978,0,90,100,79
IN020081700,"MADURAI, IN",02-05-1978,0,90,97,79
IN020081700,"MADURAI, IN",06-05-1978,0.12,84,99,75
IN020081700,"MADURAI, IN",10-05-1978,0,90,99,81
IN020081700,"MADURAI, IN",25-05-1978,0,87,99,79
IN020081700,"MADURAI, IN",29-05-1978,0,88,,79
IN020081700,"MADURAI, IN",30-05-1978,0,87,97,79
IN020081700,"MADURAI, IN",04-06-1978,0,89,99,81
IN020081700,"MADURAI, IN",11-06-1978,0,88,97,81
IN020081700,"MADURAI, IN",15-06-1978,,79,,
IN020081700,"MADURAI, IN",23-06-1978,0,90,99,81
IN020081700,"MADURAI, IN",25-06-1978,0,89,,79
IN020081700,"MADURAI, IN",29-06-1978,0,88,100,77
IN020081700,"MADURAI, IN",02-07-1978,0.2,88,99,79
IN020081700,"MADURAI, IN",07-07-1978,0,88,99,81
IN020081700,"MADURAI, IN",09-07-1978,0,88,97,81
IN020081700,"MADURAI, IN",22-07-1978,0,87,99,79
IN020081700,"MADURAI, IN",30-07-1978,,85,,
IN020081700,"MADURAI, IN",03-08-1978,,88,99,
IN020081700,"MADURAI, IN",13-08-1978,0,85,95,81
IN020081700,"MADURAI, IN",14-08-1978,0,87,93,81
IN020081700,"MADURAI, IN",25-08-1978,0,87,97,81
IN020081700,"MADURAI, IN",27-08-1978,0,86,95,79
